cliente_id,banda,ingreso_recurrente,edad,antiguedad_laboral,num_productos,score_comportamiento,ratio_deuda_ingreso,meses_ultimo_atraso,default,prob_default
5235,4,4232.45,45,2.06,2,651,0.14,10,0,0.4306
5236,4,3651.33,41,2.35,1,688,3.0,16,1,0.9026
5237,4,5557.58,34,0.24,2,694,0.22,5,0,0.282
5238,4,3829.59,46,0.9,3,680,2.95,4,1,0.9449
5239,4,5129.44,42,2.45,2,659,1.93,13,0,0.5614
5240,4,4649.47,42,2.14,2,663,0.55,17,0,0.3587
5241,4,4524.68,39,1.71,1,663,0.1,29,0,0.2531
5242,4,5688.93,45,1.65,1,580,0.83,3,0,0.4476
5243,4,2691.52,43,1.25,1,666,1.31,7,1,0.9087
5244,4,4343.04,40,1.48,2,641,0.41,13,0,0.4996
5245,4,3635.7,35,1.48,2,587,0.19,6,0,0.7175
5246,4,2930.86,47,2.21,3,790,1.14,4,0,0.7383
5247,4,3544.21,45,2.75,2,685,0.55,6,0,0.5967
5248,4,4513.79,43,1.62,1,670,0.15,3,0,0.4275
5249,4,3919.72,28,0.34,2,651,2.09,1,1,0.9193
5250,4,5217.29,41,2.25,2,706,2.07,0,0,0.6117
5251,4,4328.92,40,1.61,2,611,0.32,7,0,0.5595
5252,4,4240.21,38,1.44,2,654,0.1,3,0,0.5109
5253,4,4243.78,45,1.98,1,622,0.7,17,0,0.5453
5254,4,4421.2,45,1.89,1,706,0.27,2,0,0.4088
5255,4,4165.22,44,2.38,2,628,0.1,2,0,0.504
5256,4,3819.0,47,2.74,1,725,1.56,28,0,0.5402
5257,4,5291.35,36,1.51,2,665,3.0,6,0,0.8131
5258,4,4000.72,39,1.39,2,708,0.3,3,0,0.5317
5259,4,4193.18,42,1.9,3,689,0.96,15,0,0.5357
5260,4,4843.52,38,2.4,3,722,0.1,10,0,0.2061
5261,4,4754.99,45,1.59,3,623,0.32,6,0,0.46
5262,4,3785.25,39,2.64,3,715,0.1,17,0,0.3394
5263,4,5103.99,48,2.65,3,576,0.1,0,0,0.3736
5264,4,4930.14,37,1.41,2,672,0.62,4,0,0.4436
5265,4,4642.38,52,3.48,3,642,1.13,13,0,0.4459
5266,4,4154.95,52,1.97,2,599,0.42,3,0,0.6365
5267,4,4174.62,41,2.59,3,625,0.52,20,0,0.4522
5268,4,4338.56,47,3.43,1,637,0.22,1,0,0.4121
5269,4,3514.53,39,2.24,2,660,0.93,3,0,0.7547
5270,4,4468.59,47,1.45,3,643,0.31,4,0,0.5154
5271,4,5213.68,41,2.28,2,674,0.1,9,0,0.2092
5272,4,5201.1,35,2.12,1,628,0.13,1,0,0.3198
5273,4,4195.32,24,0.97,2,646,0.1,0,0,0.5864
5274,4,5351.27,40,1.1,2,655,0.4,30,0,0.2071
5275,4,6024.72,43,2.61,2,679,0.1,18,0,0.0822
5276,4,4247.03,48,3.5,2,712,1.15,2,0,0.5114
5277,4,5053.21,42,2.01,1,712,1.67,5,0,0.5348
5278,4,2689.75,47,1.77,3,681,0.2,5,0,0.7613
5279,4,3493.48,39,2.11,2,691,0.47,16,0,0.5552
5280,4,4572.9,40,2.33,1,685,0.51,7,0,0.3922
5281,4,3694.61,47,2.43,3,654,2.94,14,1,0.9143
5282,4,6131.36,29,0.1,2,715,0.1,19,0,0.1171
5283,4,4978.3,42,2.49,2,624,0.77,6,0,0.4424
5284,4,5272.67,40,1.42,3,567,0.3,2,0,0.4644
5285,4,4476.78,48,2.8,3,617,0.49,5,0,0.4843
5286,4,3697.43,39,2.48,2,740,0.17,15,0,0.3618
5287,4,4084.95,44,1.37,1,655,0.12,7,0,0.5237
5288,4,4703.5,46,2.85,1,683,0.2,18,0,0.2171
5289,4,3989.67,34,1.1,3,656,0.1,18,0,0.4786
5290,4,5036.95,41,1.81,3,698,0.23,3,0,0.2899
5291,4,5069.13,39,1.96,2,673,0.82,4,0,0.4162
5292,4,4503.99,46,2.01,2,666,0.74,9,0,0.4896
5293,4,3039.49,45,1.71,2,700,0.57,0,0,0.7732
5294,4,5871.83,40,0.91,3,646,0.1,5,0,0.2268
5295,4,4329.86,36,2.02,2,688,0.1,1,0,0.416
5296,4,6667.42,47,2.31,2,661,1.3,15,0,0.1597
5297,4,5022.03,41,2.18,2,664,0.22,22,0,0.2062
5298,4,4332.04,33,0.86,1,629,1.7,1,0,0.8479
5299,4,4858.26,34,0.62,1,659,1.45,8,0,0.6774
5300,4,2884.57,44,2.53,2,642,0.12,8,0,0.6989
5301,4,5320.91,35,1.46,2,726,1.6,11,0,0.4382
5302,4,6553.55,51,2.78,3,585,0.69,9,0,0.1669
5303,4,2828.61,37,1.65,2,714,0.7,1,0,0.8069
5304,4,4270.07,41,1.42,1,582,1.34,2,0,0.8233
5305,4,4415.73,42,2.53,2,696,0.36,1,0,0.4061
5306,4,5200.18,38,2.25,1,628,0.93,20,0,0.3448
5307,4,6184.78,30,1.18,1,698,0.77,5,0,0.2151
5308,4,4806.31,42,1.81,2,663,1.03,29,0,0.3661
5309,4,6213.43,38,1.63,3,598,0.76,4,0,0.2979
5310,4,4636.35,42,2.78,3,737,0.1,6,0,0.2223
5311,4,4861.14,41,2.54,2,708,0.24,12,0,0.2211
5312,4,4762.59,43,3.1,2,695,1.97,12,0,0.558
5313,4,5476.24,49,2.31,3,637,0.18,2,0,0.2529
5314,4,4162.14,39,1.26,2,710,0.45,2,0,0.5416
5315,4,5154.63,39,1.77,2,605,0.31,0,0,0.4273
5316,4,3515.36,33,1.3,2,558,0.1,13,0,0.7259
5317,4,4272.4,41,1.83,1,591,0.14,12,0,0.5102
5318,4,3990.61,44,2.01,2,623,0.24,0,0,0.6174
5319,4,4570.37,39,2.33,3,632,0.44,2,0,0.4863
5320,4,4247.14,44,2.15,2,648,1.45,4,0,0.7323
5321,4,5405.71,41,1.29,1,650,0.51,6,0,0.3467
5322,4,3797.07,35,0.75,2,637,0.74,5,0,0.7715
5323,4,3114.95,43,2.22,2,564,0.39,32,0,0.6731
5324,4,3414.17,40,3.3,3,679,1.43,11,0,0.7299
5325,4,5295.33,42,1.51,1,656,0.76,0,0,0.4392
5326,4,3724.35,39,1.54,2,635,0.1,2,0,0.645
5327,4,4818.28,38,2.8,2,739,0.45,3,0,0.2624
5328,4,4264.17,42,1.76,3,657,1.23,3,0,0.7087
5329,4,5159.4,40,2.03,2,672,0.93,12,0,0.3611
5330,4,4315.39,50,3.74,3,709,1.65,3,0,0.5838
5331,4,6711.48,45,1.82,1,595,0.18,5,0,0.1356
5332,4,6018.49,44,2.05,1,668,2.65,6,0,0.5901
5333,4,4247.83,41,1.66,2,709,0.23,2,0,0.4506
5334,4,4138.29,31,0.14,2,665,0.1,3,0,0.6086
5335,4,7005.86,37,2.28,2,604,0.48,12,0,0.0966
5336,4,3636.92,38,1.31,1,645,0.1,16,0,0.5694
5337,4,4455.98,40,1.36,2,679,0.8,0,0,0.605
5338,4,4517.96,41,1.68,2,564,1.62,7,0,0.8097
5339,4,4498.13,45,2.76,2,602,1.78,8,0,0.74
5340,4,3109.03,43,2.16,1,768,0.65,10,0,0.6068
5341,4,4897.28,47,2.1,3,694,0.54,9,0,0.3223
5342,4,3723.72,40,2.0,2,744,3.0,16,0,0.8744
5343,4,5648.79,43,2.51,1,713,0.61,0,0,0.2144
5344,4,3335.23,43,2.09,2,689,1.84,3,0,0.8741
5345,4,4547.57,43,1.98,2,654,1.74,12,0,0.6852
5346,4,2727.1,48,3.11,2,689,0.24,14,0,0.6158
5347,4,2776.49,46,2.31,2,742,0.1,2,0,0.6408
5348,4,3828.52,35,2.1,3,711,0.4,7,0,0.5067
5349,4,3941.43,41,1.52,3,678,1.38,1,0,0.7869
5350,4,5672.58,41,1.51,1,661,1.27,15,0,0.3557
5351,4,4467.53,52,2.55,1,694,0.65,10,0,0.3937
5352,4,5533.93,40,1.68,1,643,0.12,2,0,0.2618
5353,4,4196.17,37,1.5,2,694,0.1,7,0,0.4297
5354,4,4984.87,44,1.54,1,635,2.17,5,0,0.7701
5355,4,3919.62,44,2.25,3,652,0.38,2,0,0.5919
5356,4,3865.22,41,2.18,2,618,0.73,17,0,0.623
5357,4,3043.32,40,1.07,2,648,1.65,1,1,0.9322
5358,4,4768.6,46,2.14,2,635,1.43,5,0,0.6419
5359,4,4709.67,37,1.78,3,754,0.59,6,0,0.3306
5360,4,5121.85,40,1.26,1,625,0.47,13,0,0.3849
5361,4,4671.93,39,1.54,2,689,0.93,1,0,0.5532
5362,4,6120.96,47,3.04,2,622,0.3,7,0,0.1415
5363,4,4640.82,43,3.0,2,672,0.69,0,0,0.4348
5364,4,5293.46,36,1.62,2,684,0.1,13,0,0.2008
5365,4,4240.71,37,1.42,1,577,1.22,2,0,0.8158
5366,4,3773.22,51,2.65,2,600,3.0,10,1,0.9379
5367,4,5074.16,47,2.96,3,622,2.17,7,0,0.6771
5368,4,4428.68,46,2.97,1,604,0.31,0,0,0.4994
5369,4,5165.63,42,1.42,2,674,0.53,1,0,0.3922
5370,4,4782.35,49,3.16,1,682,0.19,2,0,0.2736
5371,4,3865.59,36,1.1,2,616,0.25,17,0,0.6018
5372,4,5359.47,45,1.87,2,676,0.43,5,0,0.2789
5373,4,3803.05,39,1.62,2,648,0.96,19,0,0.6652
5374,4,5000.26,40,2.3,2,665,0.1,0,0,0.3019
5375,4,5525.29,45,2.45,1,638,0.35,0,0,0.2757
5376,4,4192.32,41,2.04,2,694,0.57,23,0,0.3797
5377,4,5424.8,39,1.88,2,751,0.17,10,0,0.1409
5378,4,4818.09,39,1.93,1,708,0.1,12,0,0.2368
5379,4,5181.56,32,0.94,2,739,0.54,19,0,0.2322
5380,4,3830.6,45,2.62,1,599,0.71,33,0,0.5096
5381,4,4671.44,36,1.07,3,636,0.72,0,0,0.6225
5382,4,3373.53,51,3.23,1,698,0.31,1,0,0.5651
5383,4,5869.04,40,2.23,2,745,0.19,1,0,0.1211
5384,4,2888.8,48,2.95,1,702,0.17,13,0,0.5684
5385,4,4216.2,32,1.38,2,618,0.1,3,0,0.5718
5386,4,3754.63,45,2.53,2,648,0.14,7,0,0.526
5387,4,5039.76,46,2.99,2,686,1.19,15,0,0.3367
5388,4,6039.16,48,1.46,2,661,0.1,9,0,0.1502
5389,4,5023.93,34,1.63,1,630,0.1,0,0,0.386
5390,4,6869.03,38,2.59,1,655,0.1,4,0,0.0694
5391,4,3397.65,44,1.89,3,669,0.38,0,0,0.7079
5392,4,3459.05,42,1.63,2,615,0.28,5,0,0.7288
5393,4,3785.51,43,2.74,2,719,0.14,1,0,0.444
5394,4,4597.0,40,1.34,3,648,0.1,0,0,0.4713
5395,4,3678.46,49,2.37,1,666,1.96,13,0,0.8189
5396,4,3898.67,55,3.38,2,721,1.7,27,0,0.5197
5397,4,4996.39,42,1.6,1,663,1.03,26,0,0.3626
5398,4,3508.66,44,2.64,1,719,0.2,2,0,0.5183
5399,4,3593.44,42,1.6,1,618,0.27,14,0,0.6445
5400,4,4181.17,48,2.78,3,691,0.77,9,0,0.4745
5401,4,4256.45,46,2.54,2,711,0.24,12,0,0.3198
5402,4,5308.01,36,2.23,1,628,0.53,14,0,0.2881
5403,4,3779.49,38,2.18,1,661,0.74,31,0,0.4827
5404,4,3923.78,36,1.14,1,662,0.51,1,0,0.684
5405,4,4965.34,55,2.67,3,680,0.37,11,0,0.2531
5406,4,5141.12,45,2.72,2,693,0.3,10,0,0.2044
5407,4,5642.98,39,1.37,3,624,1.05,2,0,0.4686
5408,4,4875.3,38,1.43,3,666,0.94,3,0,0.5382
5409,4,4604.29,46,1.87,3,749,0.83,1,0,0.4375
5410,4,4960.03,46,2.74,1,722,0.33,19,0,0.1666
5411,4,4286.07,45,1.98,1,709,1.05,16,0,0.4937
5412,4,4280.19,39,1.68,2,660,2.21,7,0,0.8343
5413,4,3080.71,43,2.09,2,776,0.82,5,0,0.672
5414,4,5214.73,42,2.09,2,721,0.37,2,0,0.247
5415,4,4669.17,37,1.83,1,671,1.11,12,0,0.5197
5416,4,5121.63,37,1.38,3,681,0.66,0,0,0.4283
5417,4,2247.35,44,1.83,1,647,1.47,4,1,0.9453
5418,4,4462.32,42,1.07,1,689,0.87,15,0,0.5197
5419,4,3815.29,44,2.25,2,699,1.03,7,0,0.6466
5420,4,5701.09,45,2.22,1,705,0.77,8,0,0.2135
5421,4,4991.37,49,2.34,1,660,0.1,0,0,0.3067
5422,4,4687.39,38,1.63,1,596,0.46,2,0,0.5693
5423,4,4154.45,45,2.73,1,682,0.1,8,0,0.3635
5424,4,4817.77,45,2.86,1,705,0.42,0,0,0.3101
5425,4,3757.45,40,1.03,1,621,0.88,3,0,0.8091
5426,4,4420.22,42,1.82,2,665,0.38,3,0,0.4897
5427,4,4037.31,40,2.28,2,737,0.1,5,0,0.3635
5428,4,6313.19,52,3.8,2,609,0.32,3,0,0.1216
5429,4,5675.96,42,1.59,2,655,0.1,4,0,0.2181
5430,4,5350.44,44,2.89,1,744,1.06,6,0,0.2481
5431,4,3307.75,40,1.12,1,677,1.07,1,0,0.8462
5432,4,5191.33,39,2.27,3,643,1.15,1,0,0.502
5433,4,4650.13,35,1.16,2,669,0.1,14,0,0.3465
5434,4,5478.77,47,3.28,1,711,0.1,4,0,0.1283
5435,4,4757.92,45,2.07,3,659,1.64,3,0,0.6712
5436,4,4494.63,40,1.65,2,699,0.1,4,0,0.3717
5437,4,4687.03,37,1.43,1,681,0.78,1,0,0.5361
5438,4,3055.49,42,1.23,3,685,1.11,2,0,0.8642
5439,4,3886.08,39,0.82,2,703,0.42,5,0,0.6132
5440,4,4798.67,40,2.06,3,655,0.55,3,0,0.4424
5441,4,5411.51,35,1.79,1,622,0.18,5,0,0.2941
5442,4,4059.61,43,2.4,1,693,1.8,1,0,0.7727
5443,4,4467.35,43,1.47,2,663,0.25,1,0,0.4933
5444,4,3219.21,47,2.74,1,647,0.17,3,0,0.6577
5445,4,5667.45,41,1.4,1,696,0.52,3,0,0.2575
5446,4,5390.99,40,2.0,2,733,0.15,17,0,0.1265
5447,4,5021.68,34,1.77,1,662,0.81,0,0,0.4823
5448,4,4825.44,47,2.68,3,670,0.51,39,0,0.168
5449,4,5742.04,46,3.13,2,610,0.11,25,0,0.1077
5450,4,3855.99,42,1.93,3,658,0.1,6,0,0.5313
5451,4,3769.47,35,1.19,2,681,0.1,10,0,0.5415
5452,4,5349.22,35,1.33,2,668,0.1,21,0,0.185
5453,4,5295.45,39,1.03,2,651,0.26,2,0,0.3625
5454,4,3545.2,46,2.2,2,706,1.25,3,0,0.7545
5455,4,4074.91,43,1.94,2,672,0.1,0,0,0.5058
5456,4,5851.27,34,1.06,1,799,0.1,6,0,0.1032
5457,4,4829.33,44,2.33,1,680,0.25,1,0,0.3352
5458,4,5129.73,37,0.76,1,532,0.56,21,0,0.5138
5459,4,3572.76,39,1.13,2,614,1.01,4,0,0.845
5460,4,5025.32,46,2.97,2,696,1.78,20,0,0.4117
5461,4,3364.37,45,1.3,1,637,0.37,1,0,0.7741
5462,4,2916.14,47,2.81,1,640,0.1,9,0,0.6684
5463,4,5081.46,41,1.71,3,608,0.17,8,0,0.3581
5464,4,5647.56,46,2.48,2,646,0.24,4,0,0.2078
5465,4,4296.97,39,2.48,3,679,1.08,18,0,0.4911
5466,4,4062.76,40,1.73,3,689,0.81,4,0,0.6216
5467,4,5868.68,40,2.11,1,619,0.16,1,0,0.2237
5468,4,4344.17,42,2.03,3,710,1.28,30,0,0.4255
5469,4,4447.39,35,1.25,1,610,1.37,4,0,0.7763
5470,4,5855.17,40,1.68,3,691,1.5,1,0,0.4085
5471,4,4217.13,49,3.05,2,686,0.23,3,0,0.3827
5472,4,3976.78,36,1.03,2,623,0.1,7,0,0.6109
5473,4,5152.41,35,0.73,2,617,0.1,5,0,0.4044
5474,4,3930.52,35,1.34,3,689,0.36,8,0,0.554
5475,4,4384.32,55,3.4,2,642,0.39,8,0,0.3851
5476,4,3444.67,44,1.29,2,660,1.42,1,0,0.874
5477,4,4648.32,40,1.79,1,704,0.22,3,0,0.3547
5478,4,4554.48,42,1.39,2,693,0.69,11,0,0.4604
5479,4,5274.42,43,2.41,1,624,1.09,8,0,0.4377
5480,4,5185.81,38,0.7,2,667,0.22,0,0,0.3902
5481,4,4941.21,39,2.66,2,623,0.22,3,0,0.3463
5482,4,4815.4,41,1.73,2,713,0.77,21,0,0.3069
5483,4,4441.4,38,1.17,2,746,0.91,15,0,0.4423
5484,4,4987.64,40,1.66,2,627,2.25,8,0,0.769
5485,4,3610.13,43,2.38,3,668,1.33,0,0,0.7997
5486,4,2620.83,37,1.95,1,715,1.21,7,0,0.8567
5487,4,5429.53,55,3.16,3,671,0.83,0,0,0.2959
5488,4,5039.33,45,1.58,3,698,0.1,8,0,0.2523
5489,4,4398.41,35,0.69,3,672,1.16,10,0,0.6751
5490,4,5359.65,29,0.84,3,617,1.92,5,0,0.7257
5491,4,3914.8,38,2.09,2,675,0.35,0,0,0.5779
5492,4,3935.61,45,2.86,1,726,0.26,8,0,0.3727
5493,4,3824.69,44,2.28,2,685,0.52,13,0,0.5131
5494,4,4954.1,41,2.38,2,751,2.19,7,0,0.5718
5495,4,3233.63,38,2.56,3,581,0.1,9,0,0.6982
5496,4,3886.43,37,2.1,2,688,0.86,0,0,0.6705
5497,4,4731.77,39,2.16,2,637,1.18,10,0,0.5596
5498,4,3536.68,36,1.0,2,626,1.09,7,0,0.8428
5499,4,3971.75,40,2.28,1,736,0.59,3,0,0.4948
5500,4,2730.75,48,2.83,1,657,1.77,9,0,0.9005
5501,4,4984.65,38,1.93,2,652,0.1,8,0,0.2947
5502,4,3949.73,45,2.93,1,687,0.2,7,0,0.4115
5503,4,3620.57,45,2.48,1,562,0.26,1,0,0.7315
5504,4,3463.98,36,1.35,2,737,0.1,2,0,0.5721
5505,4,4165.43,37,0.97,2,765,0.32,38,0,0.2296
5506,4,3235.88,47,2.35,2,715,0.12,4,0,0.5713
5507,4,6053.9,37,1.61,3,690,0.9,0,0,0.2688
5508,4,2592.2,41,2.04,1,659,0.38,18,0,0.7449
5509,4,4139.5,52,3.12,1,616,0.85,1,0,0.6394
5510,4,4585.53,46,2.88,2,729,0.24,4,0,0.2673
5511,4,3879.7,42,2.43,3,715,0.1,2,0,0.4367
5512,4,4669.71,46,2.37,2,692,0.1,26,0,0.1857
5513,4,3860.32,41,1.48,1,686,0.16,3,0,0.5565
5514,4,5724.08,47,2.69,2,685,0.1,9,0,0.1243
5515,4,3604.9,31,2.02,3,643,0.17,7,0,0.6074
5516,4,2619.02,41,2.06,1,795,0.61,0,0,0.7264
5517,4,3461.2,31,0.75,1,655,0.21,3,0,0.7313
5518,4,4809.2,42,2.27,2,648,0.29,3,0,0.3809
5519,4,4405.66,40,2.1,1,726,0.1,36,0,0.1603
5520,4,5101.71,48,2.89,2,668,1.56,13,0,0.4432
5521,4,4901.4,45,2.99,1,669,0.1,15,0,0.1973
5522,4,3990.98,39,1.89,1,740,0.3,3,0,0.4513
5523,4,4108.73,39,2.36,2,703,0.33,3,0,0.4527
5524,4,4191.74,43,2.22,1,706,1.04,5,0,0.5774
5525,4,6007.48,39,2.46,1,599,0.46,7,0,0.2204
5526,4,5052.66,41,2.5,3,690,0.34,10,0,0.2369
5527,4,6013.35,48,3.06,1,619,0.83,13,0,0.1962
5528,4,5172.62,37,1.89,2,647,0.64,16,0,0.3175
5529,4,4449.13,39,2.85,3,678,0.1,0,0,0.3551
5530,4,3684.51,40,2.34,1,668,0.26,12,0,0.5161
5531,4,4661.22,57,3.08,1,702,2.69,7,0,0.7419
5532,4,4451.3,45,2.42,2,708,0.46,6,0,0.3757
5533,4,4425.08,47,2.37,2,712,0.39,7,0,0.3574
5534,4,4332.72,45,3.33,2,602,0.11,17,0,0.3374
5535,4,2858.03,46,3.03,3,788,1.28,6,0,0.7193
5536,4,5508.67,44,3.22,1,668,0.1,1,0,0.1695
5537,4,4459.64,43,1.72,2,730,0.1,4,0,0.333
5538,4,3368.6,34,1.75,3,544,0.4,20,0,0.7529
5539,4,4885.41,43,1.42,1,656,0.4,13,0,0.3664
5540,4,3815.33,41,1.1,1,596,2.79,1,1,0.9618
5541,4,4949.71,44,2.0,2,626,0.1,10,0,0.3158
5542,4,5205.33,41,2.66,3,672,0.46,2,0,0.2883
5543,4,5315.71,45,1.8,1,653,0.16,3,0,0.2815
5544,4,4371.27,46,2.39,2,735,0.85,5,0,0.4443
5545,4,4168.98,27,1.09,1,758,0.35,4,0,0.4476
5546,4,3999.57,39,2.12,2,621,0.73,0,0,0.7061
5547,4,3921.96,32,2.11,1,645,0.29,11,0,0.5275
5548,4,4486.22,43,2.1,2,618,0.58,14,0,0.4866
5549,4,4332.53,40,1.58,2,727,0.44,6,0,0.4285
5550,4,3839.76,48,2.05,3,677,0.33,1,0,0.5829
5551,4,3584.97,43,1.92,3,671,0.54,2,0,0.6863
5552,4,4413.0,39,1.15,3,685,0.34,1,0,0.5157
5553,4,4152.64,46,1.5,1,654,1.15,1,0,0.7435
5554,4,3586.91,40,2.78,1,627,0.48,16,0,0.5815
5555,4,5164.46,39,1.72,2,672,1.63,5,0,0.5809
5556,4,5917.67,43,3.4,2,656,0.18,0,0,0.1382
5557,4,5270.07,50,2.38,2,687,0.1,2,0,0.2175
5558,4,3923.85,46,2.19,1,588,0.34,23,0,0.5272
5559,4,4459.82,44,1.81,2,679,0.14,5,0,0.3965
5560,4,5732.34,55,2.98,1,635,0.35,5,0,0.1941
5561,4,3561.04,38,2.04,2,677,0.16,5,0,0.5797
5562,4,5126.08,38,1.88,1,715,1.42,0,0,0.506
5563,4,3341.53,42,2.44,3,642,0.59,28,0,0.5749
5564,4,5847.23,49,3.37,1,729,0.48,0,0,0.128
5565,4,4155.75,37,2.05,3,582,1.08,9,0,0.7374
5566,4,6283.23,50,2.3,3,747,0.1,0,0,0.0817
5567,4,5882.45,34,0.94,2,731,1.36,4,0,0.351
5568,4,4414.86,41,1.96,3,625,0.46,18,0,0.4476
5569,4,3924.48,42,3.86,1,626,0.1,11,0,0.3894
5570,4,4655.82,37,1.89,2,595,1.2,3,0,0.6993
5571,4,4355.87,38,1.65,3,716,0.43,6,0,0.4316
5572,4,4178.75,45,2.64,1,653,0.65,1,0,0.5718
5573,4,3173.51,49,2.4,2,649,1.57,25,0,0.7946
5574,4,4088.36,31,1.03,2,613,1.55,9,0,0.8332
5575,4,3611.62,42,2.48,2,760,1.56,3,0,0.7193
5576,4,4941.32,41,1.89,3,621,0.38,3,0,0.4349
5577,4,5292.86,42,1.62,2,671,0.97,2,0,0.4409
5578,4,5092.55,40,1.76,1,680,0.19,12,0,0.2457
5579,4,4773.9,35,1.14,3,650,1.25,4,0,0.6574
5580,4,3817.67,49,2.02,1,639,0.29,3,0,0.6209
5581,4,4664.32,47,2.21,3,651,0.44,18,0,0.3382
5582,4,5134.21,41,1.2,3,698,1.55,1,0,0.5984
5583,4,4031.01,39,1.08,3,652,1.15,2,0,0.7811
5584,4,4595.19,38,1.03,2,751,2.13,3,0,0.7413
5585,4,4383.63,29,1.18,2,631,0.32,2,0,0.5849
5586,4,5829.89,43,2.84,2,707,0.11,7,0,0.1048
5587,4,5181.24,45,1.53,2,582,1.69,7,0,0.7059
5588,4,4987.33,42,2.79,1,631,0.48,0,0,0.3897
5589,4,3126.65,41,1.34,1,629,1.54,1,1,0.9229
5590,4,4638.27,42,2.37,2,614,0.92,1,0,0.6054
5591,4,4375.99,37,1.63,2,684,1.45,0,0,0.7222
5592,4,4369.07,39,2.02,2,664,0.74,1,0,0.5797
5593,4,3249.27,41,1.32,2,556,1.17,2,1,0.9209
5594,4,3629.79,45,1.39,2,769,0.1,3,0,0.4802
5595,4,4445.59,48,2.2,2,678,2.42,12,0,0.7775
5596,4,5391.48,40,2.01,1,670,0.14,1,0,0.2463
5597,4,4027.58,36,2.38,2,735,0.1,8,0,0.3418
5598,4,4180.05,42,1.49,1,719,0.53,0,0,0.5411
5599,4,5924.87,52,2.95,2,655,0.87,8,0,0.2087
5600,4,4262.54,37,1.13,1,572,0.88,12,0,0.7317
5601,4,4396.97,46,2.39,2,698,0.29,7,0,0.3608
5602,4,4407.8,48,1.63,1,621,0.98,1,0,0.7008
5603,4,3423.6,40,2.55,1,731,1.29,3,0,0.7345
5604,4,4957.44,38,1.61,2,631,0.66,13,0,0.4257
5605,4,3977.7,44,2.66,1,647,0.34,4,0,0.5346
5606,4,4475.94,43,1.98,2,602,0.67,2,0,0.6223
5607,4,4855.5,45,2.4,3,606,1.39,21,0,0.5266
5608,4,6054.05,52,3.56,2,664,1.62,8,0,0.2631
5609,4,3445.78,42,2.07,2,659,0.1,13,0,0.5577
5610,4,5191.99,36,1.48,2,646,0.1,0,0,0.3406
5611,4,5194.98,42,1.6,1,772,0.1,3,0,0.1809
5612,4,3989.43,43,1.83,2,700,0.47,4,0,0.5439
5613,4,4979.6,48,2.09,2,670,0.4,7,0,0.3247
5614,4,5814.75,41,1.53,1,532,0.55,1,0,0.4519
5615,4,3888.02,39,2.33,1,711,0.81,5,0,0.5783
5616,4,4693.18,35,2.2,2,819,0.32,9,0,0.1818
5617,4,4823.84,44,1.58,2,660,0.16,3,0,0.3821
5618,4,4927.34,58,3.8,3,629,0.35,9,0,0.2607
5619,4,5115.43,40,1.64,2,678,0.1,3,0,0.2869
5620,4,4633.04,44,2.9,2,598,1.24,5,0,0.6299
5621,4,4910.75,39,1.77,2,693,0.34,1,0,0.3561
5622,4,3770.82,35,1.3,2,745,0.68,8,0,0.5805
5623,4,4631.2,44,1.83,1,636,0.27,2,0,0.4692
5624,4,4118.93,42,1.23,1,638,0.67,14,0,0.6161
5625,4,3516.14,30,1.18,2,666,0.54,6,0,0.7255
5626,4,4092.68,50,2.98,2,644,0.16,6,0,0.4387
5627,4,4715.57,44,2.39,2,594,0.69,19,0,0.438
5628,4,4848.64,42,1.7,2,650,0.1,1,0,0.3828
5629,4,3485.23,39,1.63,1,640,0.46,6,0,0.7203
5630,4,3749.86,44,2.6,1,738,0.89,3,0,0.5825
5631,4,5079.73,44,2.69,3,727,0.56,27,0,0.1467
5632,4,4906.52,44,1.61,1,739,0.96,12,0,0.357
5633,4,5209.68,47,2.18,1,710,0.22,11,0,0.189
5634,4,5594.26,48,1.91,2,680,0.1,1,0,0.2052
5635,4,4930.31,52,3.1,2,626,0.1,2,0,0.301
5636,4,4168.15,37,1.94,2,736,0.22,0,0,0.4199
5637,4,4591.88,39,1.56,2,687,0.37,8,0,0.4013
5638,4,5827.92,43,1.77,3,607,0.54,3,0,0.3157
5639,4,6711.56,38,1.43,1,624,0.99,2,0,0.2462
5640,4,4870.48,38,2.75,2,606,1.28,8,0,0.5678
5641,4,4928.44,44,2.8,2,567,0.83,14,0,0.4677
5642,4,5080.57,46,2.77,1,689,0.44,1,0,0.2849
5643,4,4519.03,48,2.76,2,608,0.22,20,0,0.3309
5644,4,5431.08,41,1.89,2,632,0.39,0,0,0.3423
5645,4,5306.44,44,1.75,2,671,0.22,0,0,0.2948
5646,4,4783.5,43,1.57,3,660,0.69,14,0,0.4232
5647,4,4245.58,42,1.72,2,634,1.19,5,0,0.7234
5648,4,3283.44,37,1.02,2,745,0.51,22,0,0.5679
5649,4,5085.93,37,1.2,3,593,0.1,4,0,0.4266
5650,4,4670.29,45,2.25,2,595,1.97,20,0,0.7112
5651,4,3909.79,37,1.49,2,692,0.24,2,0,0.5619
5652,4,3596.06,33,0.79,2,638,1.72,7,0,0.8971
5653,4,5029.15,41,2.15,2,636,1.17,41,0,0.2877
5654,4,3219.01,49,2.61,2,616,0.37,3,0,0.7397
5655,4,4739.71,28,0.71,1,686,0.1,0,0,0.4314
5656,4,5174.84,40,1.43,3,681,2.07,0,0,0.7044
